Project_name,Bee Unique ID,Date_comb,Date_reformat,Locality_reformat,Latitude ,Longitude,Site_Grouping,Ecoregion,Elevation_ft,County,Collector,Time_Collected,Floral association (field ID),Verified Bee species ID,sex/caste,Final Species ID determiner,Specimen pinned?
calibombus,Cali01207,3-Aug-19,3-Aug-19,Gumboot Lake,41.2106987,-122.5121696,GB,NW,6118,Siskiyou Co.,KM Watrous,morning - early afternoon,Sidalcea oregana (mallow),vosnesenskii,worker,,N
calibombus,Cali01208,3-Aug-19,3-Aug-19,Gumboot Lake,41.2106987,-122.5121696,GB,NW,6118,Siskiyou Co.,KM Watrous,morning - early afternoon,Sidalcea oregana (mallow),bifarius,male,KWatrous,Y
calibombus,Cali01209,3-Aug-19,3-Aug-19,Gumboot Lake,41.2106987,-122.5121696,GB,NW,6118,Siskiyou Co.,KM Watrous,morning - early afternoon,Sidalcea oregana (mallow),vosnesenskii,worker,,N
calibombus,Cali01210,3-Aug-19,3-Aug-19,Gumboot Lake,41.2106987,-122.5121696,GB,NW,6118,Siskiyou Co.,KM Watrous,morning - early afternoon,Sidalcea oregana (mallow),bifarius,worker,KWatrous,Y
calibombus,Cali01211,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01212,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01213,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,bifarius,male,KWatrous,Y
calibombus,Cali01214,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01215,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01216,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01217,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01218,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01219,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,bifarius,male,KWatrous,Y
calibombus,Cali01220,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Hypericum perforatum (St. John's wort),rufocinctus,worker,KWatrous,Y
calibombus,Cali01221,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Hypericum perforatum (St. John's wort),rufocinctus,worker,KWatrous,Y
calibombus,Cali01222,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,flavidus,male,KWatrous,Y
calibombus,Cali01223,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01224,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,bifarius,male,KWatrous,Y
calibombus,Cali01225,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01226,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01227,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01228,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01229,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01230,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01231,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01232,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01233,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01234,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01235,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01236,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,bifarius,worker,KWatrous,Y
calibombus,Cali01237,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,SH Woodard,morning,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01238,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01239,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01240,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Penstemon,vosnesenskii,worker,,N
calibombus,Cali01241,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Penstemon,bifarius,worker,KWatrous,Y
calibombus,Cali01242,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01243,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Penstemon,bifarius,worker,KWatrous,Y
calibombus,Cali01244,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01245,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Penstemon,flavidus,male,KWatrous,Y
calibombus,Cali01246,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01247,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Penstemon,NA - Anthophorid,female,,Y
calibombus,Cali01248,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01249,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Penstemon,vosnesenskii,worker,,N
calibombus,Cali01250,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Penstemon,vosnesenskii,worker,,N
calibombus,Cali01251,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Monardella odoratissima,bifarius,worker,KWatrous,Y
calibombus,Cali01252,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Penstemon,bifarius,worker,KWatrous,Y
calibombus,Cali01253,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Monardella odoratissima,vandykei,male,KWatrous,Y
calibombus,Cali01254,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Monardella odoratissima,vandykei,worker,KWatrous,Y
calibombus,Cali01255,4-Aug-19,4-Aug-19,Bunny Flat TH,41.35411,-122.23329,WC,CR,6930,Siskiyou Co.,SH Woodard,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01256,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01257,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01258,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,bifarius,worker,KWatrous,Y
calibombus,Cali01259,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01260,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,bifarius,male,KWatrous,Y
calibombus,Cali01261,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,worker,KWatrous,Y
calibombus,Cali01262,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01264,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01265,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01266,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01267,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01268,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01269,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01270,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01271,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01272,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01273,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01274,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01275,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01276,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),rufocinctus,worker,KWatrous,Y
calibombus,Cali01277,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01278,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01279,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01280,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01281,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01282,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01283,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01284,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01285,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01286,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),rufocinctus,worker,KWatrous,Y
calibombus,Cali01287,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01288,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01289,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),rufocinctus,worker,KWatrous,Y
calibombus,Cali01290,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01291,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,insularis,male,KWatrous,Y
calibombus,Cali01292,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01293,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01294,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01295,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01296,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01297,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01298,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01299,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01300,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01301,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01302,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,worker,,N
calibombus,Cali01303,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Monardella odoratissima,vosnesenskii,male,,N
calibombus,Cali01304,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Apocynum androsaemifolium,bifarius,male,KWatrous,Y
calibombus,Cali01305,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01306,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01307,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01308,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01309,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01310,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),rufocinctus,worker,KWatrous,Y
calibombus,Cali01311,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01312,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01313,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),vosnesenskii,worker,,N
calibombus,Cali01314,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01315,4-Aug-19,4-Aug-19,Wagon Camp,41.327298,-122.262218,WC,CR,5432,Siskiyou Co.,KM Watrous,,Hypericum perforatum (St. John's wort),bifarius,worker,KWatrous,Y
calibombus,Cali01316,3-Aug-19,4-Aug-19,Dunsmuir,41.211063,-122.272134,misc,NW,2330,Siskiyou Co.,SH Woodard,,Russian sage,vosnesenskii,worker,,N
calibombus,Cali01317,3-Aug-19,4-Aug-19,Dunsmuir,41.211063,-122.272134,misc,NW,2330,Siskiyou Co.,SH Woodard,,Russian sage,vosnesenskii,worker,,N
calibombus,Cali01318,3-Aug-19,4-Aug-19,Dunsmuir,41.211063,-122.272134,misc,NW,2330,Siskiyou Co.,SH Woodard,,Helianthus (planted),vosnesenskii,worker,,N
calibombus,Cali01319,3-Aug-19,4-Aug-19,Dunsmuir,41.211063,-122.272134,misc,NW,2330,Siskiyou Co.,SH Woodard,,Helianthus (planted),vosnesenskii,worker,,N
calibombus,Cali01320,5-Aug-19,5-Aug-19,Scott Mtn Trailhead,41.27635,-122.6976,SM,NW,5403,Siskiyou Co.,SH Woodard,,Apocynum androsaemifolium,vosnesenskii,worker,,N
calibombus,Cali01321,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,worker,,N
calibombus,Cali01322,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,worker,,N
calibombus,Cali01323,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,male,,N
calibombus,Cali01324,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,worker,,N
calibombus,Cali01325,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,male,,N
calibombus,Cali01326,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),rufocinctus,worker,KWatrous,Y
calibombus,Cali01327,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,worker,,N
calibombus,Cali01328,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,worker,,N
calibombus,Cali01329,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,worker,,N
calibombus,Cali01330,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,worker,,N
calibombus,Cali01331,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),melanopygus,worker,KWatrous,Y
calibombus,Cali01332,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,male,,N
calibombus,Cali01333,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,male,,N
calibombus,Cali01334,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,male,,N
calibombus,Cali01335,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,male,,N
calibombus,Cali01336,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,worker,,N
calibombus,Cali01337,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,male,,N
calibombus,Cali01338,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,male,,N
calibombus,Cali01339,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,male,,N
calibombus,Cali01340,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,worker,,N
calibombus,Cali01341,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,male,,N
calibombus,Cali01342,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,worker,,N
calibombus,Cali01343,5-Aug-19,5-Aug-19,S Scott Mtn,41.252471,-122.666582,SM,NW,4259,Trinity Co.,KM Watrous,,Cirsium sp. (thistle),vosnesenskii,worker,,N
